"lon","lat","iso3c","data_quality","rgn_production","subrgn_name"
-8.66980369999993,42.2727513990001,"ESP",1,NA,NA
-8.82867069999998,42.2518529990001,"ESP",1,NA,NA
-8.19182389999997,43.610763999,"ESP",1,NA,NA
-9.05449509999994,42.607137299,"ESP",1,NA,NA
-6.17636369999997,36.457345199,"ESP",1,NA,NA
-6.15395779999994,36.507681199,"ESP",1,NA,NA
-6.15826339999995,36.507332499,"ESP",1,NA,NA
-6.19123989999997,36.4614660990001,"ESP",1,NA,NA
-6.21706479999995,36.4124452990001,"ESP",1,NA,NA
-7.34632679999993,37.2156073990001,"ESP",1,NA,NA
-6.17007299999995,36.4643609990001,"ESP",1,NA,NA
-6.16260029999995,36.5097163990001,"ESP",1,NA,NA
-6.22731819999996,36.5109796990001,"ESP",1,NA,NA
-6.15083599999997,36.445062299,"ESP",1,NA,NA
-6.18566009999995,36.4542767990001,"ESP",1,NA,NA
-6.14697889999997,36.467285399,"ESP",1,NA,NA
-6.16009349999996,36.4691079990001,"ESP",1,NA,NA
-6.16073279999995,36.495220499,"ESP",1,NA,NA
-6.18164259999998,36.468229799,"ESP",1,NA,NA
-6.14474159999997,36.4623111990001,"ESP",1,NA,NA
-6.15257649999995,36.484393599,"ESP",1,NA,NA
-6.17695569999995,36.473447999,"ESP",1,NA,NA
-6.15138939999997,36.4943133990001,"ESP",1,NA,NA
-6.19728299999997,36.4560501990001,"ESP",1,NA,NA
-6.17190079999995,36.507756699,"ESP",1,NA,NA
-6.16097459999997,36.514630299,"ESP",1,NA,NA
-6.27529909999993,36.9006211990001,"ESP",1,NA,NA
-6.28836189999993,36.903190099,"ESP",1,NA,NA
-6.15722349999993,36.4810159990001,"ESP",1,NA,NA
-7.15822969999994,37.2399913990001,"ESP",1,NA,NA
-6.21278249999995,36.5218232990001,"ESP",1,NA,NA
-6.15068109999993,36.5027135990001,"ESP",1,NA,NA
-6.14827909999997,36.4357957990001,"ESP",1,NA,NA
-6.18822609999995,36.4334831990001,"ESP",1,NA,NA
-5.89494109999993,36.1895936990001,"ESP",1,NA,NA
0.68997980000006,40.6004081990001,"ESP",1,NA,NA
0.572925600000076,40.608230199,"ESP",1,NA,NA
0.65453640000004,40.5991079990001,"ESP",1,NA,NA
-0.592891499999951,38.125976499,"ESP",1,NA,NA
0.00749320000005582,38.6133290990001,"ESP",1,NA,NA
0.0358358000000294,38.616843999,"ESP",1,NA,NA
-6.18159679999997,36.4292991990001,"ESP",1,NA,NA
-6.15978929999994,36.427090299,"ESP",1,NA,NA
-6.14721959999997,36.477245899,"ESP",1,NA,NA
-6.18904209999994,36.4106219990001,"ESP",1,NA,NA
23.087777778,38.6650000000001,"GRC",1,NA,NA
23.1766666670001,37.775833333,"GRC",1,NA,NA
20.1605555560001,39.5237333330001,"GRC",1,NA,NA
22.915833333,37.5025000000001,"GRC",1,NA,NA
20.857888889,38.9495277780001,"GRC",1,NA,NA
23.945555556,37.6579166670001,"GRC",1,NA,NA
20.015277778,39.6897222220001,"GRC",1,NA,NA
23.3691666670001,38.5330555560001,"GRC",1,NA,NA
23.3605555560001,38.537222222,"GRC",1,NA,NA
-6.14851329999993,36.4857031990001,"ESP",1,NA,NA
23.3083333330001,37.6111111110001,"GRC",1,NA,NA
22.8080555560001,38.2297222220001,"GRC",1,NA,NA
23.763333333,40.213888889,"GRC",1,NA,NA
21.0013888890001,38.5436111110001,"GRC",1,NA,NA
23.1116666670001,38.648611111,"GRC",1,NA,NA
23.340555556,38.6100000000001,"GRC",1,NA,NA
20.2400000000001,39.4930555560001,"GRC",1,NA,NA
22.9333333330001,37.4955555560001,"GRC",1,NA,NA
23.945277778,37.6675000000001,"GRC",1,NA,NA
20.4735000000001,38.210055556,"GRC",1,NA,NA
20.4565555560001,38.2397500000001,"GRC",1,NA,NA
20.4283333330001,38.248805556,"GRC",1,NA,NA
22.395,38.411111111,"GRC",1,NA,NA
23.420363889,37.8898083330001,"GRC",1,NA,NA
20.829166667,38.966111111,"GRC",1,NA,NA
23.9575,38.387777778,"GRC",1,NA,NA
20.7866666670001,38.966111111,"GRC",1,NA,NA
22.6783333330001,38.3385277780001,"GRC",1,NA,NA
-6.17062899999996,36.473973599,"ESP",1,NA,NA
-6.16321259999995,36.450427199,"ESP",1,NA,NA
-6.17471539999997,36.437031899,"ESP",1,NA,NA
-6.17448459999997,36.432630799,"ESP",1,NA,NA
-6.19170519999994,36.432945299,"ESP",1,NA,NA
-6.18719409999994,36.459639199,"ESP",1,NA,NA
-6.16421499999996,36.459942799,"ESP",1,NA,NA
-6.13809229999993,36.480284199,"ESP",1,NA,NA
-6.15212419999995,36.466204399,"ESP",1,NA,NA
-6.18109629999998,36.4646843990001,"ESP",1,NA,NA
-6.14211469999998,36.4688958990001,"ESP",1,NA,NA
-6.18593089999996,36.464719099,"ESP",1,NA,NA
-6.15580059999996,36.4624168990001,"ESP",1,NA,NA
-17.9682056999999,28.6565843990001,"ESP",1,NA,NA
-16.8485787,28.2642972990001,"ESP",1,NA,NA
-16.7569315,28.0821066990001,"ESP",1,NA,NA
-16.7552064,28.0805223990001,"ESP",1,NA,NA
-16.7110188,28.0326525990001,"ESP",1,NA,NA
-16.8037586,28.150763199,"ESP",1,NA,NA
-17.9659672999999,28.658437399,"ESP",1,NA,NA
-15.4406367,27.781073899,"ESP",1,NA,NA
-4.47044709999994,43.3764457990001,"ESP",1,NA,NA
-3.74375199999997,43.346836099,"ESP",1,NA,NA
27.631666667,36.2241666670001,"GRC",1,NA,NA
24.1013888890001,38.316666667,"GRC",1,NA,NA
24.5097222220001,37.1147222220001,"GRC",1,NA,NA
24.1083333330001,38.2550000000001,"GRC",1,NA,NA
24.1222222220001,38.2544444440001,"GRC",1,NA,NA
24.0563888890001,38.3183333330001,"GRC",1,NA,NA
24.0436111110001,38.321388889,"GRC",1,NA,NA
24.396388889,37.9872222220001,"GRC",1,NA,NA
24.2855555560001,38.075555556,"GRC",1,NA,NA
25.9236111110001,38.2938888890001,"GRC",1,NA,NA
24.081388889,38.3197222220001,"GRC",1,NA,NA
24.0330555560001,38.323055556,"GRC",1,NA,NA
27.156944444,37.9350000000001,"GRC",1,NA,NA
26.151666667,38.51,"GRC",1,NA,NA
26.151388889,38.470833333,"GRC",1,NA,NA
26.153055556,38.461944444,"GRC",1,NA,NA
26.1529444440001,38.4723611110001,"GRC",1,NA,NA
26.7838583330001,37.204972222,"GRC",1,NA,NA
26.9997222220001,37.465,"GRC",1,NA,NA
26.989305556,37.473611111,"GRC",1,NA,NA
24.693055556,37.9191666670001,"GRC",1,NA,NA
24.0494444440001,38.208888889,"GRC",1,NA,NA
26.535,39.026666667,"GRC",1,NA,NA
26.599444444,39.0058333330001,"GRC",1,NA,NA
26.5966666670001,39.0058333330001,"GRC",1,NA,NA
26.075833333,39.300607778,"GRC",1,NA,NA
26.5325,39.027222222,"GRC",1,NA,NA
27.032777778,36.9483333330001,"GRC",1,NA,NA
27.0411111110001,36.957777778,"GRC",1,NA,NA
27.036111111,37.9625,"GRC",1,NA,NA
24.075,38.324722222,"GRC",1,NA,NA
24.211944444,38.087777778,"GRC",1,NA,NA
27.775555556,36.2458333330001,"GRC",1,NA,NA
24.088888889,38.322777778,"GRC",1,NA,NA
26.8275,37.1163888890001,"GRC",1,NA,NA
26.778688889,37.2017388890001,"GRC",1,NA,NA
26.7980555560001,37.208333333,"GRC",1,NA,NA
26.7950000000001,37.1947222220001,"GRC",1,NA,NA
26.7930555560001,37.2,"GRC",1,NA,NA
26.770833333,37.184861111,"GRC",1,NA,NA
26.8875,37.089722222,"GRC",1,NA,NA
26.1308333330001,38.4861111110001,"GRC",1,NA,NA
27.7902777780001,36.2500000000001,"GRC",1,NA,NA
27.7719111110001,36.2590222220001,"GRC",1,NA,NA
26.1478000000001,38.491975,"GRC",1,NA,NA
26.143055556,38.4886111110001,"GRC",1,NA,NA
26.126658333,38.542161111,"GRC",1,NA,NA
26.1538055560001,38.519722222,"GRC",1,NA,NA
26.268888889,38.4855555560001,"GRC",1,NA,NA
26.279722222,38.4989972220001,"GRC",1,NA,NA
26.281388889,38.4919444440001,"GRC",1,NA,NA
24.0483333330001,38.365972222,"GRC",1,NA,NA
24.274444444,38.086388889,"GRC",1,NA,NA
26.391944444,36.6063888890001,"GRC",1,NA,NA
26.394166667,36.598611111,"GRC",1,NA,NA
26.765277778,37.1911111110001,"GRC",1,NA,NA
26.9222222220001,37.036944444,"GRC",1,NA,NA
24.1055555560001,38.263888889,"GRC",1,NA,NA
23.157777778,37.764444444,"GRC",1,NA,NA
23.1694444440001,37.706666667,"GRC",1,NA,NA
23.0619444440001,37.3887500000001,"GRC",1,NA,NA
23.961111111,37.652222222,"GRC",1,NA,NA
23.9805555560001,39.958333333,"GRC",1,NA,NA
21.027777778,38.9261111110001,"GRC",1,NA,NA
20.9222222220001,38.9475,"GRC",1,NA,NA
20.85885425,38.938573944,"GRC",1,NA,NA
20.083333333,39.6683333330001,"GRC",1,NA,NA
21.013888889,38.5552777780001,"GRC",1,NA,NA
20.8516666670001,38.940555556,"GRC",1,NA,NA
20.164722222,39.5225,"GRC",1,NA,NA
20.8583333330001,38.9400000000001,"GRC",1,NA,NA
21.093055556,38.379166667,"GRC",1,NA,NA
20.84,38.966944444,"GRC",1,NA,NA
20.7941666670001,38.9925000000001,"GRC",1,NA,NA
21.034444444,38.920388889,"GRC",1,NA,NA
21.080555556,38.4116666670001,"GRC",1,NA,NA
21.0976666670001,38.3979722220001,"GRC",1,NA,NA
23.413007694,37.893667194,"GRC",1,NA,NA
23.410833333,37.890277778,"GRC",1,NA,NA
21.094166667,38.4861111110001,"GRC",1,NA,NA
21.096944444,38.460277778,"GRC",1,NA,NA
21.07145,38.45415,"GRC",1,NA,NA
21.019497222,38.6061111110001,"GRC",1,NA,NA
23.146666667,37.7230555560001,"GRC",1,NA,NA
22.9280555560001,37.4961111110001,"GRC",1,NA,NA
23.1750000000001,37.8055555560001,"GRC",1,NA,NA
20.018333333,39.6797222220001,"GRC",1,NA,NA
21.028611111,38.4319444440001,"GRC",1,NA,NA
19.904722222,39.7933333330001,"GRC",1,NA,NA
22.9863888890001,38.9075,"GRC",1,NA,NA
20.2316666670001,39.4936111110001,"GRC",1,NA,NA
22.716944444,38.838333333,"GRC",1,NA,NA
22.711536111,38.843877778,"GRC",1,NA,NA
22.8394033060001,38.8942565,"GRC",1,NA,NA
23.4675,37.5341666670001,"GRC",1,NA,NA
22.835,38.890277778,"GRC",1,NA,NA
23.4377777780001,37.526666667,"GRC",1,NA,NA
23.4450000000001,37.526666667,"GRC",1,NA,NA
22.894722222,38.9202777780001,"GRC",1,NA,NA
22.906388889,38.9202777780001,"GRC",1,NA,NA
21.123883333,38.3097222220001,"GRC",1,NA,NA
23.347777778,38.518611111,"GRC",1,NA,NA
21.0348250000001,38.489016667,"GRC",1,NA,NA
20.034444444,39.6777777780001,"GRC",1,NA,NA
23.1333333330001,37.7275000000001,"GRC",1,NA,NA
23.16,37.715277778,"GRC",1,NA,NA
20.8080555560001,38.956111111,"GRC",1,NA,NA
20.601802778,38.4035555560001,"GRC",1,NA,NA
22.8179361110001,37.323611111,"GRC",1,NA,NA
23.3186111110001,38.5602777780001,"GRC",1,NA,NA
22.600833333,38.315391667,"GRC",1,NA,NA
22.388888889,38.3516666670001,"GRC",1,NA,NA
22.3811111110001,38.3552777780001,"GRC",1,NA,NA
22.270833333,38.343888889,"GRC",1,NA,NA
22.6047222220001,38.3122222220001,"GRC",1,NA,NA
22.391388889,38.341111111,"GRC",1,NA,NA
22.393888889,38.3619444440001,"GRC",1,NA,NA
23.1752777780001,37.713611111,"GRC",1,NA,NA
23.1761111110001,37.718333333,"GRC",1,NA,NA
22.9825000000001,38.1119722220001,"GRC",1,NA,NA
20.026388889,39.6777777780001,"GRC",1,NA,NA
20.0746,39.6634,"GRC",1,NA,NA
21.101111111,38.4576388890001,"GRC",1,NA,NA
23.1119444440001,38.637222222,"GRC",1,NA,NA
22.823611111,37.323055556,"GRC",1,NA,NA
22.9222222220001,37.4991666670001,"GRC",1,NA,NA
23.3162305560001,37.6103305560001,"GRC",1,NA,NA
20.2419444440001,39.4919444440001,"GRC",1,NA,NA
20.089166667,39.6669444440001,"GRC",1,NA,NA
23.336666667,38.6033333330001,"GRC",1,NA,NA
23.338611111,38.6022222220001,"GRC",1,NA,NA
23.1041666670001,38.65,"GRC",1,NA,NA
20.011666667,39.6861111110001,"GRC",1,NA,NA
23.325,38.5519444440001,"GRC",1,NA,NA
20.8000000000001,38.959444444,"GRC",1,NA,NA
22.790833333,38.2333333330001,"GRC",1,NA,NA
21.089166667,38.4341666670001,"GRC",1,NA,NA
20.9280555560001,38.6725000000001,"GRC",1,NA,NA
20.0575000000001,39.6819444440001,"GRC",1,NA,NA
20.8130555560001,38.9556138890001,"GRC",1,NA,NA
20.8594444440001,38.954444444,"GRC",1,NA,NA
22.958333333,38.900833333,"GRC",1,NA,NA
23.1263888890001,37.7386111110001,"GRC",1,NA,NA
23.8819444440001,40.5544444440001,"GRC",1,NA,NA
23.1375,39.0069444440001,"GRC",1,NA,NA
23.6066666670001,38.5663888890001,"GRC",1,NA,NA
20.089166667,39.6562500000001,"GRC",1,NA,NA
20.1808,39.533891667,"GRC",1,NA,NA
21.0237222220001,38.487716667,"GRC",1,NA,NA
22.1016666670001,38.3697222220001,"GRC",1,NA,NA
21.045825,38.4800805560001,"GRC",1,NA,NA
21.031347222,38.483008333,"GRC",1,NA,NA
21.053313889,38.4716611110001,"GRC",1,NA,NA
21.0671305560001,38.461366667,"GRC",1,NA,NA
21.0744861110001,38.423233333,"GRC",1,NA,NA
23.4086194440001,38.6926777780001,"GRC",1,NA,NA
22.9625750000001,38.9032777780001,"GRC",1,NA,NA
21.912105556,38.385594444,"GRC",1,NA,NA
22.1078805560001,38.3683611110001,"GRC",1,NA,NA
22.916244444,38.887075,"GRC",1,NA,NA
22.165044444,38.343086111,"GRC",1,NA,NA
22.936222222,38.891880556,"GRC",1,NA,NA
22.9478222220001,38.8987805560001,"GRC",1,NA,NA
20.775277778,38.755555556,"GRC",1,NA,NA
20.045138889,39.679861111,"GRC",1,NA,NA
21.086944444,38.4883333330001,"GRC",1,NA,NA
21.076111111,38.4827777780001,"GRC",1,NA,NA
23.0711111110001,37.350833333,"GRC",1,NA,NA
23.009166667,37.463888889,"GRC",1,NA,NA
20.8744444440001,38.6083333330001,"GRC",1,NA,NA
23.6097222220001,38.5588888890001,"GRC",1,NA,NA
23.4258333330001,38.6838888890001,"GRC",1,NA,NA
22.952777778,38.900555556,"GRC",1,NA,NA
23.1772222220001,37.7972222220001,"GRC",1,NA,NA
20.0663888890001,39.6713888890001,"GRC",1,NA,NA
22.9587500000001,39.1188888890001,"GRC",1,NA,NA
23.0455555560001,37.965833333,"GRC",1,NA,NA
21.016333333,38.6138888890001,"GRC",1,NA,NA
21.011666667,38.6158333330001,"GRC",1,NA,NA
23.016666667,37.468888889,"GRC",1,NA,NA
20.0622222220001,39.6763888890001,"GRC",1,NA,NA
23.3175000000001,38.5652777780001,"GRC",1,NA,NA
23.2536111110001,37.8200000000001,"GRC",1,NA,NA
20.7905555560001,38.964444444,"GRC",1,NA,NA
20.091944444,39.6638888890001,"GRC",1,NA,NA
20.463055556,38.2366666670001,"GRC",1,NA,NA
21.1014555560001,38.301463889,"GRC",1,NA,NA
21.1325000000001,38.330277778,"GRC",1,NA,NA
21.089444444,38.404722222,"GRC",1,NA,NA
21.103125,38.2925666670001,"GRC",1,NA,NA
21.1325000000001,38.330277778,"GRC",1,NA,NA
21.702222222,36.7515083330001,"GRC",1,NA,NA
23.4233333330001,37.9551388890001,"GRC",1,NA,NA
23.1525,37.719722222,"GRC",1,NA,NA
23.9670972220001,38.3878250000001,"GRC",1,NA,NA
21.0385694440001,38.3758777780001,"GRC",1,NA,NA
21.032236111,38.370391667,"GRC",1,NA,NA
21.081161111,38.4213750000001,"GRC",1,NA,NA
22.9202777780001,38.9200000000001,"GRC",1,NA,NA
21.0425333330001,38.3577361110001,"GRC",1,NA,NA
23.1475,37.8583333330001,"GRC",1,NA,NA
23.081666667,37.8644444440001,"GRC",1,NA,NA
23.1672222220001,37.716666667,"GRC",1,NA,NA
23.0663888890001,37.449722222,"GRC",1,NA,NA
22.9369444440001,37.4902777780001,"GRC",1,NA,NA
23.278055556,37.268055556,"GRC",1,NA,NA
23.407777778,37.9183333330001,"GRC",1,NA,NA
23.4163888890001,37.9283333330001,"GRC",1,NA,NA
23.473888889,37.5352777780001,"GRC",1,NA,NA
