"lon","lat","iso3c","data_quality","action_needed","area_ha","subregion","prod"
104.587191,10.26798,"VNM",5,"Land mask",NA,NA,NA
-87.172578,13.094828,"HND",5,"Land mask",NA,NA,NA
-87.420875,13.347744,"HND",5,"Land mask",NA,NA,NA
-87.436353,13.314647,"HND",5,"Land mask",NA,NA,NA
99.774,6.958694,"THA",5,"Land mask",NA,NA,NA
-80.270556,-2.667778,"ECU",5,"Land mask",NA,NA,NA
105.439833,9.167383,"VNM",5,"Land mask",NA,NA,NA
105.492425,9.165886,"VNM",5,"Land mask",NA,NA,NA
105.500375,9.141833,"VNM",5,"Land mask",NA,NA,NA
105.470111,9.116461,"VNM",5,"Land mask",NA,NA,NA
105.49245,9.154469,"VNM",5,"Land mask",NA,NA,NA
81.684111,16.513861,"IND",5,"Land mask",NA,NA,NA
106.161389,9.423611,"VNM",5,"Land mask",NA,NA,NA
102.612222,12.291944,"THA",5,"Land mask",NA,NA,NA
106.044961,9.422633,"VNM",5,"Land mask",NA,NA,NA
106.650363,10.030199,"VNM",5,"Land mask",NA,NA,NA
106.529569,9.727928,"VNM",5,"Land mask",NA,NA,NA
106.531072,9.729136,"VNM",5,"Land mask",NA,NA,NA
81.763056,16.456944,"IND",5,"Land mask",NA,NA,NA
81.304167,16.320556,"IND",5,"Land mask",NA,NA,NA
81.763147,16.456936,"IND",5,"Land mask",NA,NA,NA
81.603719,16.68847,"IND",5,"Land mask",NA,NA,NA
106.038544,9.419406,"VNM",5,"Land mask",NA,NA,NA
106.03415,9.426547,"VNM",5,"Land mask",NA,NA,NA
106.041458,9.426617,"VNM",5,"Land mask",NA,NA,NA
106.044383,9.431094,"VNM",5,"Land mask",NA,NA,NA
106.043047,9.427889,"VNM",5,"Land mask",NA,NA,NA
106.038711,9.417467,"VNM",5,"Land mask",NA,NA,NA
106.040347,9.420883,"VNM",5,"Land mask",NA,NA,NA
106.039853,9.423089,"VNM",5,"Land mask",NA,NA,NA
106.042306,9.420136,"VNM",5,"Land mask",NA,NA,NA
106.047739,9.421172,"VNM",5,"Land mask",NA,NA,NA
106.047842,9.421231,"VNM",5,"Land mask",NA,NA,NA
106.045644,9.422594,"VNM",5,"Land mask",NA,NA,NA
106.042458,9.422825,"VNM",5,"Land mask",NA,NA,NA
106.038542,9.418211,"VNM",5,"Land mask",NA,NA,NA
106.041847,9.420775,"VNM",5,"Land mask",NA,NA,NA
106.043239,9.429328,"VNM",5,"Land mask",NA,NA,NA
106.043567,9.429481,"VNM",5,"Land mask",NA,NA,NA
106.043183,9.428781,"VNM",5,"Land mask",NA,NA,NA
106.041939,9.422525,"VNM",5,"Land mask",NA,NA,NA
106.04225,9.422083,"VNM",5,"Land mask",NA,NA,NA
106.040556,9.420622,"VNM",5,"Land mask",NA,NA,NA
106.043567,9.429456,"VNM",5,"Land mask",NA,NA,NA
106.0451,9.423633,"VNM",5,"Land mask",NA,NA,NA
106.043342,9.422689,"VNM",5,"Land mask",NA,NA,NA
105.963289,9.468264,"VNM",5,"Land mask",NA,NA,NA
105.95495,9.480753,"VNM",5,"Land mask",NA,NA,NA
105.963589,9.4659,"VNM",5,"Land mask",NA,NA,NA
105.95815,9.461781,"VNM",5,"Land mask",NA,NA,NA
106.022131,9.404825,"VNM",5,"Land mask",NA,NA,NA
106.022058,9.407731,"VNM",5,"Land mask",NA,NA,NA
81.106333,16.513944,"IND",5,"Land mask",NA,NA,NA
81.799583,16.510583,"IND",5,"Land mask",NA,NA,NA
81.106322,16.513936,"IND",5,"Land mask",NA,NA,NA
105.368611,9.0625,"VNM",5,"Land mask",NA,NA,NA
106.274731,9.552436,"VNM",5,"Land mask",NA,NA,NA
106.276331,9.583997,"VNM",5,"Land mask",NA,NA,NA
106.221742,9.579731,"VNM",5,"Land mask",NA,NA,NA
106.178061,9.634267,"VNM",5,"Land mask",NA,NA,NA
106.180414,9.637925,"VNM",5,"Land mask",NA,NA,NA
106.207361,9.610583,"VNM",5,"Land mask",NA,NA,NA
106.146331,9.659981,"VNM",5,"Land mask",NA,NA,NA
106.263958,9.565981,"VNM",5,"Land mask",NA,NA,NA
106.253667,9.551314,"VNM",5,"Land mask",NA,NA,NA
106.263719,9.573775,"VNM",5,"Land mask",NA,NA,NA
106.229536,9.510197,"VNM",5,"Land mask",NA,NA,NA
106.265617,9.577978,"VNM",5,"Land mask",NA,NA,NA
118.126772,38.078225,"CHN",5,"Land mask",NA,NA,NA
117.975444,38.089881,"CHN",5,"Land mask",NA,NA,NA
-110.083561,27.154806,"MEX",5,"Land mask",NA,NA,NA
-110.085119,27.13075,"MEX",5,"Land mask",NA,NA,NA
89.03,22.27,"BGD",5,"Land mask",NA,NA,NA
105.912222,9.381389,"VNM",5,"Land mask",NA,NA,NA
105.910833,9.375833,"VNM",5,"Land mask",NA,NA,NA
105.907778,9.380833,"VNM",5,"Land mask",NA,NA,NA
105.906753,9.384786,"VNM",5,"Land mask",NA,NA,NA
105.905892,9.381328,"VNM",5,"Land mask",NA,NA,NA
105.905661,9.381036,"VNM",5,"Land mask",NA,NA,NA
105.900194,9.380967,"VNM",5,"Land mask",NA,NA,NA
105.897411,9.379053,"VNM",5,"Land mask",NA,NA,NA
105.900808,9.381392,"VNM",5,"Land mask",NA,NA,NA
105.905542,9.37235,"VNM",5,"Land mask",NA,NA,NA
105.906661,9.372353,"VNM",5,"Land mask",NA,NA,NA
105.906531,9.375244,"VNM",5,"Land mask",NA,NA,NA
105.899758,9.380542,"VNM",5,"Land mask",NA,NA,NA
105.906681,9.376617,"VNM",5,"Land mask",NA,NA,NA
105.898208,9.375461,"VNM",5,"Land mask",NA,NA,NA
105.900381,9.374425,"VNM",5,"Land mask",NA,NA,NA
105.913389,9.388353,"VNM",5,"Land mask",NA,NA,NA
105.751419,9.212283,"VNM",5,"Land mask",NA,NA,NA
-79.943981,-2.484561,"ECU",5,"Land mask",NA,NA,NA
-80.023314,-2.470406,"ECU",5,"Land mask",NA,NA,NA
-79.983422,-2.437753,"ECU",5,"Land mask",NA,NA,NA
-79.766772,-2.788469,"ECU",5,"Land mask",NA,NA,NA
88.017778,22.007222,"IND",5,"Land mask",NA,NA,NA
-80.142203,-2.468786,"ECU",5,"Land mask",NA,NA,NA
-80.558194,-2.480147,"ECU",5,"Land mask",NA,NA,NA
-79.816586,-2.290467,"ECU",5,"Land mask",NA,NA,NA
106.153494,9.420581,"VNM",5,"Land mask",NA,NA,NA
105.928011,9.288797,"VNM",5,"Land mask",NA,NA,NA
105.883419,9.273875,"VNM",5,"Land mask",NA,NA,NA
79.823008,10.67058,"IND",5,"Land mask",NA,NA,NA
80.060959,14.809616,"IND",5,"Land mask",NA,NA,NA
89.504778,22.483111,"BGD",5,"Land mask",NA,NA,NA
-80.045417,0.464072,"ECU",5,"Land mask",NA,NA,NA
-71.989472,10.155589,"VEN",5,"Land mask",NA,NA,NA
105.892606,9.285697,"VNM",5,"Land mask",NA,NA,NA
108.477689,11.087244,"VNM",5,"Land mask",NA,NA,NA
81.183583,16.295861,"IND",5,"Land mask",NA,NA,NA
81.852833,16.453417,"IND",5,"Land mask",NA,NA,NA
106.677944,10.027944,"VNM",5,"Land mask",NA,NA,NA
-90.213581,13.811408,"GTM",5,"Land mask",NA,NA,NA
-91.283314,13.959861,"GTM",5,"Land mask",NA,NA,NA
-90.741817,13.938161,"GTM",5,"Land mask",NA,NA,NA
-64.7295,10.109917,"VEN",5,"Land mask",NA,NA,NA
-65.20775,10.046847,"VEN",5,"Land mask",NA,NA,NA
80.166111,15.494722,"IND",5,"Land mask",NA,NA,NA
105.201056,8.830222,"VNM",5,"Land mask",NA,NA,NA
104.550467,10.302261,"VNM",5,"Land mask",NA,NA,NA
86.307597,19.955811,"IND",5,"Land mask",NA,NA,NA
82.60327,17.301053,"IND",5,"Land mask",NA,NA,NA
82.18897,16.786253,"IND",5,"Land mask",NA,NA,NA
80.15748,15.504801,"IND",5,"Land mask",NA,NA,NA
106.115333,9.436542,"VNM",5,"Land mask",NA,NA,NA
-87.397281,13.366006,"HND",5,"Land mask",NA,NA,NA
-87.311472,13.115669,"HND",5,"Land mask",NA,NA,NA
-87.322439,13.119906,"HND",5,"Land mask",NA,NA,NA
-87.356011,13.074375,"HND",5,"Land mask",NA,NA,NA
-87.208875,13.042228,"HND",5,"Land mask",NA,NA,NA
107.341597,10.478136,"VNM",5,"Land mask",NA,NA,NA
106.109667,9.434028,"VNM",5,"Land mask",NA,NA,NA
105.754036,9.281942,"VNM",5,"Land mask",NA,NA,NA
80.123056,14.728889,"IND",5,"Land mask",NA,NA,NA
-87.244294,13.023428,"HND",5,"Land mask",NA,NA,NA
-80.000833,-2.574781,"ECU",5,"Land mask",NA,NA,NA
-80.187783,-2.992803,"ECU",5,"Land mask",NA,NA,NA
-80.187783,-2.992803,"ECU",5,"Land mask",NA,NA,NA
-80.071275,-3.452103,"ECU",5,"Land mask",NA,NA,NA
-80.224383,-3.012578,"ECU",5,"Land mask",NA,NA,NA
-80.224383,-3.012578,"ECU",5,"Land mask",NA,NA,NA
-87.251928,12.998864,"HND",5,"Land mask",NA,NA,NA
-80.607276,-2.450972,"ECU",5,"Land mask",NA,NA,NA
109.120414,11.82855,"VNM",5,"Land mask",NA,NA,NA
-79.860214,-2.286731,"ECU",5,"Land mask",NA,NA,NA
-79.866298,-2.264349,"ECU",5,"Land mask",NA,NA,NA
-79.859119,-2.288094,"ECU",5,"Land mask",NA,NA,NA
-79.883275,-2.377756,"ECU",5,"Land mask",NA,NA,NA
99.406389,7.368889,"THA",5,"Land mask",NA,NA,NA
-87.269952,13.124543,"HND",5,"Land mask",NA,NA,NA
-87.275051,12.999111,"HND",5,"Land mask",NA,NA,NA
105.055742,8.815307,"VNM",5,"Land mask",NA,NA,NA
81.112361,16.069389,"IND",5,"Land mask",NA,NA,NA
81.112361,16.069389,"IND",5,"Land mask",NA,NA,NA
-79.859022,-2.286481,"ECU",5,"Land mask",NA,NA,NA
-87.172827,12.847134,"NIC",5,"Land mask",NA,NA,NA
104.971636,8.816306,"VNM",5,"Land mask",NA,NA,NA
107.401389,16.728611,"VNM",5,"Land mask",NA,NA,NA
104.973417,8.819959,"VNM",5,"Land mask",NA,NA,NA
107.420244,16.708968,"VNM",5,"Land mask",NA,NA,NA
105.914806,9.290194,"VNM",5,"Land mask",NA,NA,NA
105.242175,8.778741,"VNM",5,"Land mask",NA,NA,NA
-88.451778,16.492817,"BLZ",5,"Land mask",NA,NA,NA
-88.420183,16.570683,"BLZ",5,"Land mask",NA,NA,NA
-88.403383,16.596253,"BLZ",5,"Land mask",NA,NA,NA
106.80831,20.819586,"VNM",5,"Land mask",NA,NA,NA
104.583861,10.343861,"VNM",5,"Land mask",NA,NA,NA
106.0795,9.447006,"VNM",5,"Land mask",NA,NA,NA
-80.633797,-2.42799,"ECU",5,"Land mask",NA,NA,NA
109.19278,12.611666,"VNM",5,"Land mask",NA,NA,NA
105.227111,8.844861,"VNM",5,"Land mask",NA,NA,NA
-79.828381,-2.238693,"ECU",5,"Land mask",NA,NA,NA
105.794361,-4.049333,"IDN",5,"Land mask",NA,NA,NA
106.039808,9.386114,"VNM",5,"Land mask",NA,NA,NA
-87.303439,12.931014,"NIC",5,"Land mask",NA,NA,NA
106.106944,9.44025,"VNM",5,"Land mask",NA,NA,NA
-79.61735,-2.670838,"ECU",5,"Land mask",NA,NA,NA
99.208056,9.25325,"THA",5,"Land mask",NA,NA,NA
105.287947,9.139914,"VNM",5,"Land mask",NA,NA,NA
106.128528,9.426117,"VNM",5,"Land mask",NA,NA,NA
108.741419,11.274003,"VNM",5,"Land mask",NA,NA,NA
105.210333,8.835167,"VNM",5,"Land mask",NA,NA,NA
105.400856,9.093542,"VNM",5,"Land mask",NA,NA,NA
106.113194,9.342844,"VNM",5,"Land mask",NA,NA,NA
81.772269,16.401917,"IND",5,"Land mask",NA,NA,NA
81.713311,16.390372,"IND",5,"Land mask",NA,NA,NA
81.730525,16.343189,"IND",5,"Land mask",NA,NA,NA
107.378966,16.733468,"VNM",5,"Land mask",NA,NA,NA
81.510751,16.507177,"IND",5,"Land mask",NA,NA,NA
164.668944,-20.946539,"NCL",5,"Land mask",NA,NA,NA
165.694861,-21.739028,"NCL",5,"Land mask",NA,NA,NA
82.121083,16.863119,"IND",5,"Land mask",NA,NA,NA
106.641158,10.020804,"VNM",5,"Land mask",NA,NA,NA
106.723056,10.263706,"VNM",5,"Land mask",NA,NA,NA
105.7939,9.250828,"VNM",5,"Land mask",NA,NA,NA
47.037917,-15.568425,"MDG",5,"Land mask",NA,NA,NA
80.165236,15.496206,"IND",5,"Land mask",NA,NA,NA
107.303306,10.442689,"VNM",5,"Land mask",NA,NA,NA
87.899997,21.783331,"IND",5,"Land mask",NA,NA,NA
87.702482,21.6681,"IND",5,"Land mask",NA,NA,NA
105.238961,8.851989,"VNM",5,"Land mask",NA,NA,NA
81.732681,16.835086,"IND",5,"Land mask",NA,NA,NA
105.264806,9.261167,"VNM",5,"Land mask",NA,NA,NA
105.082111,8.675278,"VNM",5,"Land mask",NA,NA,NA
106.660583,10.061917,"VNM",5,"Land mask",NA,NA,NA
147.486569,-19.4921,"AUS",5,"Land mask",NA,NA,NA
81.733972,16.864194,"IND",5,"Land mask",NA,NA,NA
-79.995128,-2.523639,"ECU",5,"Land mask",NA,NA,NA
-80.035094,-2.590506,"ECU",5,"Land mask",NA,NA,NA
-80.035094,-2.590506,"ECU",5,"Land mask",NA,NA,NA
-80.035094,-2.590506,"ECU",5,"Land mask",NA,NA,NA
-80.164842,-2.460953,"ECU",5,"Land mask",NA,NA,NA
-80.161542,-2.475353,"ECU",5,"Land mask",NA,NA,NA
-80.163622,-2.475353,"ECU",5,"Land mask",NA,NA,NA
-79.963975,-2.581458,"ECU",5,"Land mask",NA,NA,NA
86.818019,21.145033,"IND",5,"Land mask",NA,NA,NA
82.220278,17.618889,"IND",5,"Land mask",NA,NA,NA
80.161903,15.505028,"IND",5,"Land mask",NA,NA,NA
106.158389,9.356525,"VNM",5,"Land mask",NA,NA,NA
83.799,18.17,"IND",5,"Land mask",NA,NA,NA
108.74225,11.259028,"VNM",5,"Land mask",NA,NA,NA
113.17,-7.73,"IDN",5,"Land mask",NA,NA,NA
80.21418,15.705228,"IND",5,"Land mask",NA,NA,NA
78.941694,9.644722,"IND",5,"Land mask",NA,NA,NA
78.942333,9.640778,"IND",5,"Land mask",NA,NA,NA
78.941694,9.641806,"IND",5,"Land mask",NA,NA,NA
78.941694,9.641806,"IND",5,"Land mask",NA,NA,NA
106.636528,10.002083,"VNM",5,"Land mask",NA,NA,NA
105.838306,-4.594833,"IDN",5,"Land mask",NA,NA,NA
105.830389,-4.617222,"IDN",5,"Land mask",NA,NA,NA
86.975639,21.428833,"IND",5,"Land mask",NA,NA,NA
110.347319,21.069711,"CHN",5,"Land mask",NA,NA,NA
79.237722,10.183778,"IND",5,"Land mask",NA,NA,NA
87.740961,21.894608,"IND",5,"Land mask",NA,NA,NA
87.712672,21.697797,"IND",5,"Land mask",NA,NA,NA
87.73825,21.701681,"IND",5,"Land mask",NA,NA,NA
87.728844,21.701128,"IND",5,"Land mask",NA,NA,NA
80.149306,14.378583,"IND",5,"Land mask",NA,NA,NA
105.602919,9.180386,"VNM",5,"Land mask",NA,NA,NA
105.600978,9.178889,"VNM",5,"Land mask",NA,NA,NA
79.966294,14.180694,"IND",5,"Land mask",NA,NA,NA
80.161562,14.397502,"IND",5,"Land mask",NA,NA,NA
105.207722,8.832778,"VNM",5,"Land mask",NA,NA,NA
105.272222,8.808722,"VNM",5,"Land mask",NA,NA,NA
99.82325,6.8305,"THA",5,"Land mask",NA,NA,NA
99.757528,6.951611,"THA",5,"Land mask",NA,NA,NA
99.757528,6.951611,"THA",5,"Land mask",NA,NA,NA
78.096667,8.663556,"IND",5,"Land mask",NA,NA,NA
78.101194,8.665278,"IND",5,"Land mask",NA,NA,NA
78.094694,8.663667,"IND",5,"Land mask",NA,NA,NA
-72.010833,10.001667,"VEN",5,"Land mask",NA,NA,NA
-71.158333,11.013611,"VEN",5,"Land mask",NA,NA,NA
80.843978,15.803467,"IND",5,"Land mask",NA,NA,NA
80.855494,15.822317,"IND",5,"Land mask",NA,NA,NA
81.306878,16.319214,"IND",5,"Land mask",NA,NA,NA
-80.349763,-0.634573,"ECU",5,"Land mask",NA,NA,NA
-80.385704,-0.624624,"ECU",5,"Land mask",NA,NA,NA
-80.388858,-0.614797,"ECU",5,"Land mask",NA,NA,NA
-80.392844,-0.62043,"ECU",5,"Land mask",NA,NA,NA
-80.388035,-0.633579,"ECU",5,"Land mask",NA,NA,NA
105.786269,9.292239,"VNM",5,"Land mask",NA,NA,NA
-87.428056,13.262778,"HND",5,"Land mask",NA,NA,NA
-87.460833,13.256389,"HND",5,"Land mask",NA,NA,NA
99.254514,10.370517,"THA",5,"Land mask",NA,NA,NA
106.672944,10.033389,"VNM",5,"Land mask",NA,NA,NA
-79.869214,-2.364628,"ECU",5,"Land mask",NA,NA,NA
-79.756536,-2.766581,"ECU",5,"Land mask",NA,NA,NA
-79.86265,-2.4377,"ECU",5,"Land mask",NA,NA,NA
-79.814908,-2.341703,"ECU",5,"Land mask",NA,NA,NA
-71.988056,10.11,"VEN",5,"Land mask",NA,NA,NA
99.536058,9.214556,"THA",5,"Land mask",NA,NA,NA
-80.387417,-3.515444,"PER",5,"Land mask",NA,NA,NA
106.159094,9.391607,"VNM",5,"Land mask",NA,NA,NA
106.153526,9.375861,"VNM",5,"Land mask",NA,NA,NA
-79.813408,-2.328156,"ECU",5,"Land mask",NA,NA,NA
106.159057,9.420584,"VNM",5,"Land mask",NA,NA,NA
106.156851,9.418865,"VNM",5,"Land mask",NA,NA,NA
106.157974,9.419862,"VNM",5,"Land mask",NA,NA,NA
106.153676,9.420822,"VNM",5,"Land mask",NA,NA,NA
106.156282,9.418275,"VNM",5,"Land mask",NA,NA,NA
-79.922589,-2.511967,"ECU",5,"Land mask",NA,NA,NA
-79.922589,-2.511967,"ECU",5,"Land mask",NA,NA,NA
-80.021494,-2.290592,"ECU",5,"Land mask",NA,NA,NA
-80.021494,-2.290592,"ECU",5,"Land mask",NA,NA,NA
-80.028358,-2.606158,"ECU",5,"Land mask",NA,NA,NA
-80.028358,-2.606158,"ECU",5,"Land mask",NA,NA,NA
-110.3975,27.272367,"MEX",5,"Land mask",NA,NA,NA
-110.329133,27.191183,"MEX",5,"Land mask",NA,NA,NA
-110.3728,27.29255,"MEX",5,"Land mask",NA,NA,NA
-111.928333,28.772222,"MEX",5,"Land mask",NA,NA,NA
-111.787917,28.6457,"MEX",5,"Land mask",NA,NA,NA
106.711667,10.079722,"VNM",5,"Land mask",NA,NA,NA
106.134978,9.427531,"VNM",5,"Land mask",NA,NA,NA
-79.963194,0.247472,"ECU",5,"Land mask",NA,NA,NA
-79.964278,0.235194,"ECU",5,"Land mask",NA,NA,NA
-79.956805,0.227277,"ECU",5,"Land mask",NA,NA,NA
-79.957638,0.2395,"ECU",5,"Land mask",NA,NA,NA
-79.965,0.226944,"ECU",5,"Land mask",NA,NA,NA
-79.981611,0.231277,"ECU",5,"Land mask",NA,NA,NA
-79.938975,0.211606,"ECU",5,"Land mask",NA,NA,NA
-79.903944,0.245833,"ECU",5,"Land mask",NA,NA,NA
-80.003611,0.158333,"ECU",5,"Land mask",NA,NA,NA
-80.007361,0.129111,"ECU",5,"Land mask",NA,NA,NA
-80.023138,0.125138,"ECU",5,"Land mask",NA,NA,NA
-79.822725,-2.481078,"ECU",5,"Land mask",NA,NA,NA
105.885528,9.323583,"VNM",5,"Land mask",NA,NA,NA
105.887333,9.321278,"VNM",5,"Land mask",NA,NA,NA
-80.035094,-2.590506,"ECU",5,"Land mask",NA,NA,NA
106.133,9.436278,"VNM",5,"Land mask",NA,NA,NA
148.426239,-20.239719,"AUS",5,"Land mask",NA,NA,NA
106.251667,9.566722,"VNM",5,"Land mask",NA,NA,NA
109.183972,14.1955,"VNM",5,"Land mask",NA,NA,NA
105.741621,9.226196,"VNM",5,"Land mask",NA,NA,NA
105.793278,9.267528,"VNM",5,"Land mask",NA,NA,NA
105.789892,9.240841,"VNM",5,"Land mask",NA,NA,NA
105.793278,9.267528,"VNM",5,"Land mask",NA,NA,NA
105.791878,9.236042,"VNM",5,"Land mask",NA,NA,NA
105.78606,9.237747,"VNM",5,"Land mask",NA,NA,NA
105.793124,9.239125,"VNM",5,"Land mask",NA,NA,NA
-80.146826,-2.543813,"ECU",5,"Land mask",NA,NA,NA
-79.752065,-2.371404,"ECU",5,"Land mask",NA,NA,NA
-75.515864,10.136408,"COL",5,"Land mask",NA,NA,NA
99.220625,9.215414,"THA",5,"Land mask",NA,NA,NA
105.083709,8.796178,"VNM",5,"Land mask",NA,NA,NA
105.08843,8.79991,"VNM",5,"Land mask",NA,NA,NA
82.094944,16.856667,"IND",5,"Land mask",NA,NA,NA
82.105957,16.846087,"IND",5,"Land mask",NA,NA,NA
82.093417,16.847194,"IND",5,"Land mask",NA,NA,NA
-80.126753,-2.497036,"ECU",5,"Land mask",NA,NA,NA
-80.121214,-2.490667,"ECU",5,"Land mask",NA,NA,NA
-80.134708,-2.503639,"ECU",5,"Land mask",NA,NA,NA
-80.135197,-2.479525,"ECU",5,"Land mask",NA,NA,NA
105.585861,9.169417,"VNM",5,"Land mask",NA,NA,NA
99.227917,9.504867,"THA",5,"Land mask",NA,NA,NA
87.943056,22.125,"IND",5,"Land mask",NA,NA,NA
